Amm: 0xd9B03b8E9E91c8eD7495cFA87DAcC656D4fCEBDA
 usd: 0x528FDde6F62386dC89577358DEda551E4fBC01FC
stabletoken: 0xaf1236b5811c8493424aC2327E596e75055a54d4
10000000000000000000000000	10000000000000000000000000	0
0	9900990099009900990099010	10100000000000000000000000	0	1.02
1	9803921568627450980392157	10200000000000000000000000	0	1.0403
2	9708737864077669902912622	10300000000000000000000000	0	1.0608
3	9615384615384615384615386	10400000000000000000000000	0	1.0815
4	9433962264150943396226417	10600000000000000000000000	0	1.1235
5	9345794392523364485981311	10700000000000000000000000	0	1.1448
6	9259259259259259259259262	10800000000000000000000000	0	1.1663
7	9174311926605504587155967	10900000000000000000000000	0	1.188
8	9090909090909090909090913	11000000000000000000000000	0	1.2099
9	9009009009009009009009013	11100000000000000000000000	0	1.232
10	8928571428571428571428576	11200000000000000000000000	0	1.2543
11	8849557522123893805309740	11300000000000000000000000	0	1.2768
12	8771929824561403508771936	11400000000000000000000000	0	1.2995
13	8695652173913043478260876	11500000000000000000000000	0	1.3224
14	8620689655172413793103455	11600000000000000000000000	0	1.3455
15	8547008547008547008547016	11700000000000000000000000	0	1.3688
16	8474576271186440677966110	11800000000000000000000000	0	1.3923
17	8333333333333333333333343	12000000000000000000000000	0	1.4399
18	8264462809917355371900837	12100000000000000000000000	0	1.464
19	8196721311475409836065585	12200000000000000000000000	0	1.4883
