Amm: 0xfF3B2Dc5ad5F8Da8dCb5798b36d27D6B7D56839F
 usd: 0x76D466630fe2021CA89c83CE852Da458C6db2273
stabletoken: 0xf75D50aee5DF50c0195F76dC55847f649B69A40A

Push token down without treasury
0	7920792079207920792079208	10100000000000000000000000	0	1.2751
1	7843137254901960784313726	10200000000000000000000000	0	1.3004
2	7766990291262135922330098	10300000000000000000000000	0	1.3261
3	7692307692307692307692309	10400000000000000000000000	0	1.3519
4	7547169811320754716981134	10600000000000000000000000	0	1.4044
5	7476635514018691588785049	10700000000000000000000000	0	1.4311
6	7407407407407407407407410	10800000000000000000000000	0	1.4579
7	7339449541284403669724774	10900000000000000000000000	0	1.4851
8	7272727272727272727272731	11000000000000000000000000	0	1.5124
9	7207207207207207207207211	11100000000000000000000000	0	1.5401
10	7142857142857142857142861	11200000000000000000000000	0	1.5679
11	7079646017699115044247792	11300000000000000000000000	0	1.5961
12	7017543859649122807017549	11400000000000000000000000	0	1.6244
13	6956521739130434782608701	11500000000000000000000000	0	1.6531
14	6896551724137931034482764	11600000000000000000000000	0	1.6819
15	6837606837606837606837613	11700000000000000000000000	0	1.7111
16	6779661016949152542372888	11800000000000000000000000	0	1.7404
17	6666666666666666666666674	12000000000000000000000000	0	1.7999
18	6611570247933884297520669	12100000000000000000000000	0	1.8301
19	6557377049180327868852467	12200000000000000000000000	0	1.8604

Debt NFT creation
0	6657377049180327868852467	12200000000000000000000000	0	1.8325
1	6757377049180327868852467	12200000000000000000000000	0	1.8054
2	6857377049180327868852467	12200000000000000000000000	0	1.7791
3	6957377049180327868852467	12200000000000000000000000	0	1.7535
4	7057377049180327868852467	12200000000000000000000000	0	1.7286
5	7157377049180327868852467	12200000000000000000000000	0	1.7045
6	7257377049180327868852467	12200000000000000000000000	0	1.681
7	7357377049180327868852467	12200000000000000000000000	0	1.6581
8	7457377049180327868852467	12200000000000000000000000	0	1.6359

just to speed up
0	9857377049180327868852467	10962348245468152336604026	0	1.112

Paying the debt back
0	10654310503081522484662210	10146962383887164271106866	0	0.9523
1	10654775432934400296606041	10147405174223238377720039	38802834900647365176203	0.9523
2	10655240342688321189836650	10147847945417448752225380	0	0.9523
3	10655705232345891615388164	10148290697472277728941108	0	0.9523
4	10656170101909717460993638	10148733430390207105708226	23716800627802597834530	0.9523
5	10656634951382404051255471	10149176144173718144052829	0	0.9523
6	10657099780766556147815763	10149618838825291569348345	0	0.9523
7	10657564590064777949526603	10150061514347407570977717	28616856965816665173669	0.9523
8	10658029379279673092620296	10150504170742545802495520	0	0.9523
9	10658494148413844650879516	10150946808013185381790015	0	0.9523
10	10658958897469895135807396	10151389426161804891245139	33250517460401842730904	0.9523
11	10659423626450426496797554	10151832025190882377902432	0	0.9523
12	10659888335358040121304053	10152274605102895353622907	0	0.9523
13	10660353024195336835011289	10152717165900320795248846	37638931973094000181060	0.9523
14	10660817692964916902003822	10153159707585635144765544	0	0.9523
15	10661746970311325345202315	10154044733629833662097442	41801069230091979455776	0.9523
16	10662211578893351443105713	10154487217993668041053060	0	0.9523
17	10662676167418056338028473	10154929683255291750503307	0	0.9523
18	10663140735888037488601047	10155372129417178560572425	45753990924555816886208	0.9523
19	10663605284305891792871618	10155814556481801707496779	0	0.9523
20	10664069812674215588475472	10156256964451633893786163	0	0.9523
21	10664534320995604652804289	10156699353329147288385037	49513085496782316916204	0.9523
22	10664998809272654203175382	10157141723116813526833697	1301922611831237857401	0.9523
23	10665463277507958897000862	10157584073817103711429392	0	0.9523
24	10665927725704112831956741	10158026405432488411387372	0	0.9523
25	10666392153863709546151969	10158468717965437663001875	0	0.9523
26	10666856561989342018297402	10158911011418420969807049	0	0.9523
27	10667320950083602667874709	10159353285793907302737818	0	0.9523
